mal_id,url,title,title_english,title_japanese,type,source,episodes,status,duration,rating,score,rank,popularity,members,favorites,synopsis,season,year,studios,genres,images.jpg.image_url,trailer.url,aired.from,aired.to,broadcast.string
55727,https://myanimelist.net/anime/55727/Miru__Watashi_no_Mirai,Miru: Watashi no Mirai,Miru: Paths to My Future,未ル　わたしのみらい,TV,Original,5,Currently Airing,24 min per ep,PG-13 - Teens 13 or older,,17966,10076,3527,6,"In the distant future, humans create a robot named MIRU capable of traveling through time, visiting various eras, places, and even parallel worlds. Unlike some robots, MIRU isn't equipped with weapons. Instead, it helps people overcome immense obstacles peacefully, encouraging new beginnings without violence.

MIRU continuously evolves by interacting with people, learning and growing to assist those struggling to survive. It listens to their problems and offers support. By helping others, MIRU sets off a ""Butterfly Effect,"" of dramatic change guiding society toward a brighter future.

Why was MIRU created? What is its purpose? Can it save the Earth and humanity from a dystopian future?

(Source: MAL News)",spring,2025,"Studio Hibari, Shirogumi, Larx Entertainment, TriF Studio, Scooter Films, Reirs, LinQ",Sci-Fi,https://cdn.myanimelist.net/images/anime/1472/148029.jpg,https://www.youtube.com/watch?v=0VdXYfciwm8,2025-04-03T00:00:00+00:00,2025-05-01T00:00:00+00:00,Thursdays at 02:30 (JST)
35696,https://myanimelist.net/anime/35696/Konigiri-kun,Konigiri-kun,,こにぎりくん,TV Special,Original,,Currently Airing,5 min,G - All Ages,,17184,17760,449,0,A stop-motion anime using bentou ingredients as the characters.,,,,,https://cdn.myanimelist.net/images/anime/8/86112.jpg,,2015-02-20T00:00:00+00:00,,
47787,https://myanimelist.net/anime/47787/Kaixin_Chui_Chui,Kaixin Chui Chui,,开心锤锤,ONA,Original,,Currently Airing,3 min,G - All Ages,,16886,22984,143,0,,,,,Comedy,https://cdn.myanimelist.net/images/anime/1498/117956.jpg,,2015-01-01T00:00:00+00:00,,
35698,https://myanimelist.net/anime/35698/Oidon_to,Oidon to,,おいどんと,TV Special,Original,,Currently Airing,5 min,G - All Ages,,18443,18403,401,0,A young boy tries to become as strong of a sumo wrestler as his father.,,,,Sports,https://cdn.myanimelist.net/images/anime/13/86114.jpg,,2015-12-02T00:00:00+00:00,,
48442,https://myanimelist.net/anime/48442/Shikaru_Neko,Shikaru Neko,,しかるねこ,TV,Manga,,Currently Airing,30 sec,G - All Ages,,14320,11256,2481,17,,spring,2021,,Slice of Life,https://cdn.myanimelist.net/images/anime/1008/113384.jpg,,2021-03-22T00:00:00+00:00,,Unknown
34990,https://myanimelist.net/anime/34990/Unicorn_no_Kyupi,Unicorn no Kyupi,,ユニコーンのキュピ,TV Special,Original,,Currently Airing,5 min,G - All Ages,,15255,18516,391,0,"Unicorn no Kyupi is a helpful sprite that lives in the kitchen and polishes dirty pots and pans clean with its fluffy white body. Harigorou, a rival sprite shaped like a hedgehog, tries to interfere. 

(Source: Crunchyroll)",,,qmotri,Fantasy,https://cdn.myanimelist.net/images/anime/1165/91319.jpg,,2017-03-20T00:00:00+00:00,,
56156,https://myanimelist.net/anime/56156/Matatabi_Movie_Labo,Matatabi Movie Labo,,マタタビムービーラボ,ONA,Original,,Currently Airing,9 min,PG-13 - Teens 13 or older,,17706,23833,120,0,A web series created by Karameru that compiles several of his shorts plus new animation sketches.,,,,Comedy,https://cdn.myanimelist.net/images/anime/1605/137499.jpg,,2020-08-01T00:00:00+00:00,,
38776,https://myanimelist.net/anime/38776/Manul_no_Yuube,Manul no Yuube,,マヌ～ルのゆうべ,TV,Web manga,,Currently Airing,1 min,PG-13 - Teens 13 or older,,17663,15764,677,1,"Within the nature ""Darwin Kita! Kikimono Shin Densetsu"" program on NHK1.5 airs the short Manul no Yuube, based on a web manga/comic of the same name. It following animal characters who visit the bar Manul no Yuube. The bar is run by the Mama who is a Pallas's cat (Otocolobus manul) and serviced by the hostess Tsunomin who is a Brazilian treehopper (Bocydium globulare).",fall,2018,,Slice of Life,https://cdn.myanimelist.net/images/anime/1980/96936.jpg,,2018-11-11T00:00:00+00:00,,Sundays at Unknown
37343,https://myanimelist.net/anime/37343/Working_Boys,Working Boys,,ワーキングボーシーズ,TV Special,Original,,Currently Airing,5 min,G - All Ages,,15468,19657,314,0,Cappy (an anthropomorphic baseball cap) and Knitty (an anthropomorphic knitted hat) help residents of their town with small tasks and acts of kindness.,,,,,https://cdn.myanimelist.net/images/anime/1100/90646.jpg,,2018-02-15T00:00:00+00:00,,
52553,https://myanimelist.net/anime/52553/Pokemon_Peaceful_Place,Pokemon Peaceful Place,,ポケピース,ONA,Game,,Currently Airing,1 min,PG - Children,,18739,17198,498,1,"Pokepeace is a small town somewhere in the world. There was a share house where Pokemon and humans gathered. Living here is a leisurely and free life. Nap together or have a party on a special day. ""Peace"" life of Pokemon. Why don't you take a look?

(Source: Official YouTube Channel)",,,,Slice of Life,https://cdn.myanimelist.net/images/anime/1139/126168.jpg,,2022-07-29T00:00:00+00:00,,
32799,https://myanimelist.net/anime/32799/Tokio_Heidi__Mainichi_no_Kodomo_Uta,Tokio Heidi: Mainichi no Kodomo Uta,,東京ハイジ まいにちのこどもうた,ONA,Music,,Currently Airing,2 min,G - All Ages,,15045,19563,319,0,"A series of animated music videos and short videos teaching children common everyday tasks, such as brushing teeth.",,,,,https://cdn.myanimelist.net/images/anime/2/78642.jpg,https://www.youtube.com/watch?v=yibPlolECUU,2011-04-06T00:00:00+00:00,,
56773,https://myanimelist.net/anime/56773/Wan_Jie_Zhizun_2nd_Season,Wan Jie Zhizun 2nd Season,,万界至尊 第二季,ONA,Unknown,,Currently Airing,10 min,PG-13 - Teens 13 or older,,15321,17519,467,4,The second season of Wan Jie Zhizun.,,,Ruo Hong Culture,"Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1967/138810.jpg,,2023-09-28T00:00:00+00:00,,
35590,https://myanimelist.net/anime/35590/Aware_Meisaku-kun__DVD_Hatsubai_Kettei,Aware! Meisaku-kun: DVD Hatsubai Kettei!,,あはれ！名作くん DVD巻発売決定！,ONA,Original,,Currently Airing,1 min,G - All Ages,,19436,19002,353,0,Unique episodes of Aware! Meisaku-kun where the characters break the 4th wall to promote the DVD releases of their own show. They have new animation and new dialogue to accompany the highlights of the DVD's release such as bloopers and sticker sheets.,,,Pie in the sky,Comedy,https://cdn.myanimelist.net/images/anime/2/85783.jpg,,2017-05-05T00:00:00+00:00,,
56853,https://myanimelist.net/anime/56853/ICinnamoroll_Animation,I.Cinnamoroll Animation,,I.CINNAMOROLL Animation,ONA,Original,,Currently Airing,2 min,G - All Ages,,21564,17044,512,2,"In Cinnamoroll's origin story, a white dog flew down from the skies one day and was discovered by a female Cafe Cinnamon worker. The ""I.Cinnamoroll"" brand depicts an alternate world that poses a what-if question: What if Cinnamoroll had not met the Cafe Cinnamon worker on that fateful day? The ""I"" in the title stands for both the English first-person pronoun ""I"" and the Japanese word ""ai"" (love), and it represents the brand's theme of taking care of one's own body and mind. 

(Source: ANN)",,,J.C.Staff,Slice of Life,https://cdn.myanimelist.net/images/anime/1364/138956.jpg,,2023-10-05T00:00:00+00:00,,
10506,https://myanimelist.net/anime/10506/Shiawase_Haitatsu_Taneko,Shiawase Haitatsu Taneko,,しあわせ配達おみくじタネコ,TV,Original,,Currently Airing,Unknown,,,14305,14345,1003,4,"The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat,"" respectively.)

(Source: ANN)",spring,2011,Kachidoki Studio,Comedy,https://cdn.myanimelist.net/images/anime/2/28900.jpg,,2011-03-26T00:00:00+00:00,,Not scheduled once per week
36613,https://myanimelist.net/anime/36613/Biju_Tune,Biju Tune!,Biju Tune!,びじゅチューン！,Music,Original,,Currently Airing,1 min,G - All Ages,,,20488,266,0,"An NHK art-music program. Original songs about a minute in a half in length are presented with a motif tying to a real-life art piece. For example, the first song is Asura Chorus which has a motif of sculpted Asura statues from Buddhism. The program has a very irregular release schedule.",,,,,https://cdn.myanimelist.net/images/anime/5/88478.jpg,,2013-08-11T00:00:00+00:00,,
36700,https://myanimelist.net/anime/36700/Yumearu_Ugoku_Ehon,Yumearu Ugoku Ehon,,ゆめある動く絵本,ONA,Other,,Currently Airing,3 min,G - All Ages,,16285,19661,313,0,Short animations for the Ugoku Ehon (Moving Picture Book) line by the Yumearu company. Yumearu specializes in children's education.,,,,Fantasy,https://cdn.myanimelist.net/images/anime/11/88705.jpg,,2015-03-19T00:00:00+00:00,,
55351,https://myanimelist.net/anime/55351/Azur_Lane_CMs,Azur Lane CMs,,アズールレーン,CM,Game,,Currently Airing,30 sec,PG-13 - Teens 13 or older,,,16716,549,3,Assorted commercials and previews for the Azur Lane Mobile Game posted on the official YouTube channel. The animation is unique and is not present in the game nor in the TV Series.,,,"Madhouse, Trigger, Yostar Pictures, Studio CANDY BOX","Action, Slice of Life",https://cdn.myanimelist.net/images/anime/1421/135967.jpg,,2020-04-17T00:00:00+00:00,,
38097,https://myanimelist.net/anime/38097/Hatachi_no_Ryouma_with_Kurofune-kun,Hatachi no Ryouma with Kurofune-kun!,,ハタチの龍馬 with クロフネくん！,ONA,Original,,Currently Airing,2 min,G - All Ages,,21196,19551,320,0,"A Shinagawa ward tourism anime. The anime was made in honor of the 150th anniversary of the Meiji Restoration.
 
It stars Sakamoto Ryouma, a historical figure who took part in overthrowing the Tokugawa shogunate. He spent most of his youth in Shinagawa under the Tosa Clan residence and a statue of him was erected in his honor. He's considered a hero of Edo and worked as a cost guard/battery staff when Commodore Perry landed in Japan with black ships.

Here, the anime has a young Ryouma encounter Kurofune-kun, a black ship chibi mascot, as they time slip to modern Shinagawa. Kurofune-kun shows him the sights and they meet other historical figures who time slipped.",,,DLE,Sci-Fi,https://cdn.myanimelist.net/images/anime/1972/93305.jpg,,2018-08-01T00:00:00+00:00,,
56993,https://myanimelist.net/anime/56993/Nandemo_Bakukai_Koyori-chan,Nandemo Bakukai! Koyori-chan,Solved with a Bang! Koyori-chan,なんでも爆解！こよりチャン,ONA,Other,,Currently Airing,53 sec,PG-13 - Teens 13 or older,,18221,20193,283,1,A series of shorts starring Hakui Koyori that ends with a bang!,,,,Comedy,https://cdn.myanimelist.net/images/anime/1077/139304.jpg,,2023-08-17T00:00:00+00:00,,
50388,https://myanimelist.net/anime/50388/Taiko_no_Tatsujin_Anime_Ba-Jon,Taiko no Tatsujin Anime Ba-Jon!,,太鼓の達人 アニメば～じょん！,ONA,Game,,Currently Airing,11 min,G - All Ages,,14791,19057,350,1,,,,,Comedy,https://cdn.myanimelist.net/images/anime/1147/119494.jpg,https://www.youtube.com/watch?v=hik9W-S4k7I,2021-11-16T00:00:00+00:00,,
47651,https://myanimelist.net/anime/47651/Zhuanzhan_Chao_Xuan_Doushi__Chao_Xuan_Juexing,Zhuanzhan Chao Xuan Doushi: Chao Xuan Juexing,,转战超旋斗士超旋觉醒,ONA,Original,,Currently Airing,5 min,PG - Children,,16496,23845,120,0,,,,,Adventure,https://cdn.myanimelist.net/images/anime/1110/130183.jpg,,,,
57357,https://myanimelist.net/anime/57357/Shuwawan,Shuwawan!,,しゅわわん!,TV,Original,,Currently Airing,5 min,G - All Ages,,14505,19565,319,0,"Shuwawan! chronicles the family life of real-life photographer and essayist Harumichi Saitou. Saitou and his wife are both deaf, his children are both hearing, and the family communicates in sign language. The anime draws on Saitou's own Ikuji Manga Nikki (Child-rearing Manga Diary) work.

(Source: ANN)",spring,2023,KOO-KI,Slice of Life,https://cdn.myanimelist.net/images/anime/1129/140004.jpg,,2023-03-22T00:00:00+00:00,,Not scheduled once per week
57827,https://myanimelist.net/anime/57827/Mashin_Souzouden_Wataru,Mashin Souzouden Wataru,,魔神創造伝ワタル,TV,Original,,Currently Airing,24 min,G - All Ages,,17704,13402,1292,6,New Wataru project.,winter,2025,Bandai Namco Pictures,"Action, Adventure, Comedy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1550/145123.jpg,https://www.youtube.com/watch?v=cLcYNV-pHrk,2025-01-12T00:00:00+00:00,,Sundays at 17:30 (JST)
55394,https://myanimelist.net/anime/55394/Jantama_CMs,Jantama CMs,,雀魂,CM,Game,,Currently Airing,30 sec,PG-13 - Teens 13 or older,,,21774,195,0,Assorted commercials and previews for the Jantama mobile game posted on the official YouTube channel.,,,"SILVER LINK., Yostar Pictures",,https://cdn.myanimelist.net/images/anime/1214/140909.jpg,,2020-06-22T00:00:00+00:00,,
56118,https://myanimelist.net/anime/56118/VSPO_PVs,VSPO! PVs,,ぶいすぽっ!,PV,Original,,Currently Airing,1 min,PG-13 - Teens 13 or older,,,22428,165,1,Promotional videos for the Virtual eSports Project (VSPO!).,,,Studio Bind,Action,https://cdn.myanimelist.net/images/anime/1825/137420.jpg,,2022-12-31T00:00:00+00:00,,
30154,https://myanimelist.net/anime/30154/Kamiusagi_Rope_ONA,Kamiusagi Rope (ONA),,紙兎ロペ,ONA,Original,,Currently Airing,2 min,G - All Ages,,16926,18759,372,0,"Random ONAs of Kamiusagi Rope. Most are one-shot web collaborations or commercials, these shorts were not included in any DVD release of Kamiusagi Rope hence why they are bundled together for this entry rather than having their own independent entries. If a collaboration has multiple eps (eg. Tire Kan, au, Takarakuji, etc.) it will receive its own entry instead of being included here.",,,,"Comedy, Slice of Life",https://cdn.myanimelist.net/images/anime/1437/145186.jpg,,2013-07-15T00:00:00+00:00,,
57882,https://myanimelist.net/anime/57882/Gasonshi__Esper_Shoujo_to_Ninja_no_Abiko_Monogatari,Gasonshi!!: Esper Shoujo to Ninja no Abiko Monogatari,,がそんし！！～エスパー少女と忍者の我孫子物語～,ONA,Original,,Currently Airing,6 min,G - All Ages,,20880,21741,198,0,,,,Super Normal Studio,Comedy,https://cdn.myanimelist.net/images/anime/1450/141420.jpg,,2023-12-02T00:00:00+00:00,,
48101,https://myanimelist.net/anime/48101/Wo_Shi_Bu_Bai_Chi,Wo Shi Bu Bai Chi,,我是不白吃,ONA,Original,,Currently Airing,1 min,G - All Ages,,15440,21974,185,0,,,,,,https://cdn.myanimelist.net/images/anime/1283/118363.jpg,,2019-07-31T00:00:00+00:00,,
57271,https://myanimelist.net/anime/57271/Nissin_Yakisoba_UFO_CMs,Nissin Yakisoba U.F.O. CMs,,日清焼そばU.F.O. CM,CM,Original,,Currently Airing,30 sec,G - All Ages,,,25597,91,0,Commercials for Nissin Yakisoba U.F.O.,,,,Gourmet,https://cdn.myanimelist.net/images/anime/1376/141572.jpg,,2023-03-08T00:00:00+00:00,,
58261,https://myanimelist.net/anime/58261/Puppu_to_Pappa,Puppu to Pappa,,プップとパッパ,TV Special,Original,,Currently Airing,5 min,G - All Ages,,18826,26428,79,0,"Puppu and Pappa live in a big strange tree and love to have fun.

(Source: NHK, translated)",,,,Slice of Life,https://cdn.myanimelist.net/images/anime/1056/141683.jpg,,2021-03-24T00:00:00+00:00,,
58379,https://myanimelist.net/anime/58379/Larva_in_Mars,Larva in Mars,,라바 인 마스,TV,Original,,Currently Airing,3 min,G - All Ages,,17405,21192,227,0,,winter,2024,,"Comedy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1292/141918.jpg,,2024-01-13T00:00:00+00:00,,Unknown
58380,https://myanimelist.net/anime/58380/Cinnamon_Anime_Damon,Cinnamon Anime Damon,,シナモンアニメだもん,ONA,Original,,Currently Airing,30 sec,G - All Ages,,20128,22081,180,2,A series of shorts featuring Cinnamoroll.,,,,Slice of Life,https://cdn.myanimelist.net/images/anime/1326/141921.jpg,,2023-03-03T00:00:00+00:00,,
35962,https://myanimelist.net/anime/35962/Papan_Ga_Panda,Papan Ga Panda!,Papan Ga Panda!,パパンがパンダ！,TV,Original,,Currently Airing,30 sec,G - All Ages,,18635,19778,306,0,"A series of shorts broadcasted on Kids Station. The star a Panda (with other animals present) as they do quick skits usually revolving around singing, dancing, and exercise.",,,happyproject,,https://cdn.myanimelist.net/images/anime/6/86918.jpg,,2012-01-01T00:00:00+00:00,,Unknown
